002.html			0.00169181823730468750
003.html			0.00039601325988769531
004.html			0.00112915039062500000
005.html			0.00087285041809082031
006.html			0.00026988983154296875
007.html			0.00208401679992675781
008.html			0.00045800209045410156
009.html			0.00140285491943359375
010.html			0.00043582916259765625
011.html			0.00077581405639648438
012.html			0.00030279159545898438
013.html			0.00035595893859863281
014.html			0.00022387504577636719
015.html			0.00063896179199218750
016.html			0.00038790702819824219
017.html			0.00033617019653320312
018.html			0.00034284591674804688
019.html			0.00171899795532226562
020.html			0.00028061866760253906
021.html			0.00032615661621093750
022.html			0.00104880332946777344
023.html			0.00027108192443847656
024.html			0.00021505355834960938
025.html			0.00043630599975585938
026.html			0.00051116943359375000
027.html			0.00304818153381347656
028.html			0.00062108039855957031
029.html			0.00140714645385742188
030.html			0.00034785270690917969
031.html			0.00028109550476074219
032.html			0.00025391578674316406
033.html			0.00027179718017578125
034.html			0.00053596496582031250
035.html			0.00030899047851562500
036.html			0.00029897689819335938
037.html			0.00082588195800781250
038.html			0.00040602684020996094
039.html			0.00029897689819335938
040.html			0.00070714950561523438
041.html			0.00038290023803710938
042.html			0.00046467781066894531
043.html			0.00552177429199218750
044.html			0.00060367584228515625
045.html			0.00020813941955566406
046.html			0.00059604644775390625
047.html			0.00054907798767089844
048.html			0.00038099288940429688
049.html			0.00025796890258789062
050.html			0.00064992904663085938
051.html			0.00028181076049804688
052.html			0.00036096572875976562
053.html			0.00028681755065917969
054.html			0.00034809112548828125
055.html			0.00027871131896972656
056.html			0.00020408630371093750
057.html			0.00052285194396972656
058.html			0.00040912628173828125
059.html			0.00027799606323242188
060.html			0.00041317939758300781
061.html			0.00025177001953125000
062.html			0.00040006637573242188
063.html			0.00025701522827148438
064.html			0.00050616264343261719
065.html			0.00022578239440917969
066.html			0.00080323219299316406
067.html			0.00040197372436523438
068.html			0.00027418136596679688
069.html			0.00023698806762695312
070.html			0.00030303001403808594
071.html			0.00023508071899414062
072.html			0.00033020973205566406
073.html			0.00022220611572265625
074.html			0.00042176246643066406
075.html			0.00176191329956054688
076.html			0.00138878822326660156
077.html			0.00038814544677734375
078.html			0.00051689147949218750
079.html			0.00035929679870605469
080.html			0.00051689147949218750
081.html			0.00045704841613769531
082.html			0.00083518028259277344
083.html			0.00032496452331542969
084.html			0.00025701522827148438
085.html			0.00029683113098144531
086.html			0.00035405158996582031
087.html			0.00038504600524902344
088.html			0.00032997131347656250
089.html			0.00029277801513671875
090.html			0.00019502639770507812
091.html			0.00043392181396484375
092.html			0.00021719932556152344
093.html			0.00018286705017089844
094.html			0.00039696693420410156
095.html			0.00050878524780273438
096.html			0.00027108192443847656
097.html			0.00029802322387695312
098.html			0.00039696693420410156
099.html			0.00034999847412109375
100.html			0.00025701522827148438
101.html			0.00080394744873046875
102.html			0.00018310546875000000
103.html			0.00027179718017578125
104.html			0.00026988983154296875
105.html			0.00042176246643066406
106.html			0.00036597251892089844
107.html			0.00021195411682128906
108.html			0.00027680397033691406
109.html			0.00030112266540527344
110.html			0.00020313262939453125
111.html			0.00037193298339843750
112.html			0.00037574768066406250
113.html			0.00024390220642089844
114.html			0.00046205520629882812
115.html			0.00046110153198242188
116.html			0.00041770935058593750
117.html			0.00034523010253906250
118.html			0.00137281417846679688
119.html			0.00077104568481445312
120.html			0.00042390823364257812
121.html			0.00033998489379882812
122.html			0.00050711631774902344
123.html			0.00031518936157226562
124.html			0.00055289268493652344
125.html			0.00035595893859863281
126.html			0.00028800964355468750
127.html			0.00052595138549804688
128.html			0.00037813186645507812
129.html			0.00049591064453125000
130.html			0.00023412704467773438
131.html			0.00036621093750000000
132.html			0.00031113624572753906
133.html			0.00117611885070800781
134.html			0.00041294097900390625
135.html			0.00034523010253906250
136.html			0.00043702125549316406
137.html			0.00243210792541503906
138.html			0.00035715103149414062
