002.txt	0.02650618553161621
003.txt	0.0009341239929199219
004.txt	0.0018930435180664062
005.txt	0.0130157470703125
006.txt	0.0005209445953369141
007.txt	0.03997516632080078
008.txt	0.0033235549926757812
009.txt	0.019925594329833984
010.txt	0.005013704299926758
011.txt	0.012485742568969727
012.txt	0.0015141963958740234
013.txt	0.0005490779876708984
014.txt	0.0005714893341064453
015.txt	0.002319812774658203
016.txt	0.004519462585449219
017.txt	0.0018124580383300781
018.txt	0.0024607181549072266
019.txt	0.053853511810302734
020.txt	0.0006868839263916016
021.txt	0.004219770431518555
022.txt	0.024433612823486328
023.txt	0.0008091926574707031
024.txt	0.0016016960144042969
025.txt	0.004067897796630859
026.txt	0.014693737030029297
027.txt	0.07904553413391113
028.txt	0.014571189880371094
029.txt	0.030974626541137695
030.txt	0.006128549575805664
031.txt	0.004050493240356445
032.txt	0.0004818439483642578
033.txt	0.0038557052612304688
034.txt	0.02115321159362793
035.txt	0.0006456375122070312
036.txt	0.00625920295715332
037.txt	0.02432084083557129
038.txt	0.009272575378417969
039.txt	0.0021562576293945312
040.txt	0.018538713455200195
041.txt	0.007164716720581055
042.txt	0.014410734176635742
043.txt	0.3259284496307373
044.txt	0.014950990676879883
045.txt	0.0004119873046875
046.txt	0.008148431777954102
047.txt	0.01923370361328125
048.txt	0.0023050308227539062
049.txt	0.004519939422607422
050.txt	0.02561664581298828
051.txt	0.006526947021484375
052.txt	0.01120615005493164
053.txt	0.0024640560150146484
054.txt	0.006288766860961914
055.txt	0.0057830810546875
056.txt	0.0008130073547363281
057.txt	0.004758358001708984
058.txt	0.01425480842590332
059.txt	0.004113435745239258
060.txt	0.009727716445922852
061.txt	0.0018656253814697266
062.txt	0.007025718688964844
063.txt	0.003767728805541992
064.txt	0.01852726936340332
065.txt	0.0027387142181396484
066.txt	0.03230404853820801
067.txt	0.00908803939819336
068.txt	0.003684520721435547
069.txt	0.0015583038330078125
070.txt	0.01017308235168457
071.txt	0.002769947052001953
072.txt	0.0007507801055908203
073.txt	0.0035278797149658203
074.txt	0.015487194061279297
075.txt	0.010726213455200195
076.txt	0.051808834075927734
077.txt	0.0016024112701416016
078.txt	0.008368730545043945
079.txt	0.010639667510986328
080.txt	0.008149385452270508
081.txt	0.003637552261352539
082.txt	0.03333711624145508
083.txt	0.005316972732543945
084.txt	0.0034570693969726562
085.txt	0.008311033248901367
086.txt	0.009213685989379883
087.txt	0.012288808822631836
088.txt	0.006439924240112305
089.txt	0.006399393081665039
090.txt	0.0011005401611328125
091.txt	0.014450788497924805
092.txt	0.0035333633422851562
093.txt	0.0007290840148925781
094.txt	0.003307819366455078
095.txt	0.013918399810791016
096.txt	0.005962848663330078
097.txt	0.004525899887084961
098.txt	0.010015487670898438
099.txt	0.009685516357421875
100.txt	0.003779888153076172
101.txt	0.02560591697692871
102.txt	0.0010287761688232422
103.txt	0.005986690521240234
104.txt	0.006883382797241211
105.txt	0.021001815795898438
106.txt	0.007578372955322266
107.txt	0.0015430450439453125
108.txt	0.006491422653198242
109.txt	0.007904052734375
110.txt	0.002902984619140625
111.txt	0.0008435249328613281
112.txt	0.010928869247436523
113.txt	0.002441883087158203
114.txt	0.014055252075195312
115.txt	0.012424230575561523
116.txt	0.0052869319915771484
117.txt	0.005081653594970703
118.txt	0.06740307807922363
119.txt	0.03466320037841797
120.txt	0.007093667984008789
121.txt	0.006350278854370117
122.txt	0.009494781494140625
123.txt	0.006282806396484375
124.txt	0.016900300979614258
125.txt	0.00847005844116211
126.txt	0.00649261474609375
127.txt	0.0012891292572021484
128.txt	0.0017354488372802734
129.txt	0.00970458984375
130.txt	0.0010523796081542969
131.txt	0.00526118278503418
132.txt	0.0045015811920166016
133.txt	0.01928544044494629
134.txt	0.0033142566680908203
135.txt	0.00347900390625
136.txt	0.010312557220458984
137.txt	0.09076881408691406
138.txt	0.008650779724121094
139.txt	0.009950876235961914
140.txt	0.001546621322631836
141.txt	0.02071690559387207
142.txt	0.0015552043914794922
143.txt	0.0063152313232421875
144.txt	0.0076351165771484375
145.txt	0.008254051208496094
146.txt	0.0448451042175293
147.txt	0.04922938346862793
148.txt	0.001268148422241211
149.txt	0.0037512779235839844
150.txt	0.028076887130737305
151.txt	0.0015799999237060547
152.txt	0.11094880104064941
153.txt	0.0006313323974609375
154.txt	0.02900552749633789
155.txt	0.0012438297271728516
156.txt	0.06415820121765137
157.txt	0.0031692981719970703
158.txt	0.0010790824890136719
159.txt	0.022570133209228516
160.txt	0.01434469223022461
161.txt	0.02068924903869629
162.txt	0.007678031921386719
163.txt	0.012207746505737305
164.txt	0.011100053787231445
165.txt	0.002248048782348633
166.txt	0.013916969299316406
167.txt	0.006041526794433594
168.txt	0.00929880142211914
169.txt	0.004748821258544922
170.txt	0.0034792423248291016
171.txt	0.002596616744995117
172.txt	0.010738611221313477
173.txt	0.006071329116821289
174.txt	0.014790058135986328
175.txt	0.007744789123535156
176.txt	0.0035266876220703125
177.txt	0.007850170135498047
178.txt	0.0077321529388427734
179.txt	0.07940220832824707
180.txt	0.004540205001831055
181.txt	0.14089107513427734
182.txt	0.009855031967163086
183.txt	0.014376163482666016
184.txt	0.01272439956665039
185.txt	0.014873743057250977
186.txt	0.001766204833984375
187.txt	0.006632566452026367
188.txt	0.009522676467895508
189.txt	0.06760668754577637
190.txt	0.004163503646850586
191.txt	0.002732515335083008
192.txt	0.011467695236206055
193.txt	0.015171289443969727
194.txt	0.014740943908691406
195.txt	0.01569843292236328
196.txt	0.005707979202270508
197.txt	0.03099370002746582
198.txt	0.0058765411376953125
199.txt	0.012764930725097656
200.txt	0.0027930736541748047
201.txt	0.00391077995300293
202.txt	0.011132955551147461
203.txt	0.017325162887573242
204.txt	0.010392904281616211
205.txt	0.025381088256835938
206.txt	0.010041475296020508
207.txt	0.0235595703125
208.txt	0.010684967041015625
209.txt	0.014059782028198242
210.txt	0.004202842712402344
211.txt	0.00828242301940918
212.txt	0.006417512893676758
213.txt	0.01158285140991211
214.txt	0.0016841888427734375
215.txt	0.019295215606689453
216.txt	0.007315635681152344
217.txt	0.002065420150756836
218.txt	0.004090070724487305
219.txt	0.006668806076049805
220.txt	0.00445866584777832
221.txt	0.007489919662475586
222.txt	0.04058837890625
223.txt	0.02625274658203125
224.txt	0.004363298416137695
